,Date,Hour,Price,load,placeholder2,Day
3591,20130530,16,38.24,39036.0,754.0,4
3592,20130530,17,37.79,38492.0,851.0,4
3593,20130530,18,38.3,38289.0,938.0,4
3594,20130530,19,39.06,38004.0,994.0,4
3595,20130530,20,39.32,37423.0,1002.0,4
3596,20130530,21,38.76,36794.0,987.0,4
3597,20130530,22,37.3,36243.0,995.0,4
3598,20130530,23,36.16,35673.0,992.0,4
3599,20130530,0,31.33,33673.0,969.0,4
3600,20130531,1,29.68,31846.0,768.0,5
3601,20130531,2,26.69,30485.0,742.0,5
3602,20130531,3,25.39,29885.0,709.0,5
3603,20130531,4,26.96,29490.0,684.0,5
3604,20130531,5,27.61,29569.0,661.0,5
3605,20130531,6,32.02,30936.0,640.0,5
3606,20130531,7,37.15,34900.0,599.0,5
3607,20130531,8,40.22,38806.0,558.0,5
3608,20130531,9,40.96,40931.0,542.0,5
3609,20130531,10,41.38,41179.0,558.0,5
3610,20130531,11,40.91,41124.0,591.0,5
3611,20130531,12,41.44,40791.0,620.0,5
3612,20130531,13,40.88,39947.0,646.0,5
3613,20130531,14,39.05,39257.0,676.0,5
3614,20130531,15,38.27,38349.0,712.0,5
3615,20130531,16,37.54,37540.0,741.0,5
3616,20130531,17,37.02,37039.0,742.0,5
3617,20130531,18,37.02,36878.0,746.0,5
3618,20130531,19,37.12,36691.0,779.0,5
3619,20130531,20,37.13,36064.0,784.0,5
3620,20130531,21,37.24,34987.0,768.0,5
3621,20130531,22,37.12,34456.0,732.0,5
3622,20130531,23,36.44,34110.0,666.0,5
3623,20130531,0,33.07,32882.0,612.0,5
3624,20130601,1,34.15,31095.0,563.0,6
3625,20130601,2,33.26,29801.0,538.0,6
3626,20130601,3,31.05,29081.0,529.0,6
3627,20130601,4,30.03,28572.0,523.0,6
3628,20130601,5,27.94,28173.0,515.0,6
3629,20130601,6,27.08,28120.0,510.0,6
3630,20130601,7,32.55,28981.0,508.0,6
3631,20130601,8,33.5,30466.0,503.0,6
3632,20130601,9,36.1,32217.0,515.0,6
3633,20130601,10,36.94,33909.0,552.0,6
3634,20130601,11,38.03,34797.0,604.0,6
3635,20130601,12,38.06,34887.0,675.0,6
3636,20130601,13,36.61,34637.0,765.0,6
3637,20130601,14,34.64,34182.0,876.0,6
3638,20130601,15,33.39,33800.0,1001.0,6
3639,20130601,16,33.08,33475.0,1125.0,6
3640,20130601,17,33.12,33655.0,1236.0,6
3641,20130601,18,33.7,34011.0,1336.0,6
3642,20130601,19,33.63,34196.0,1436.0,6
3643,20130601,20,33.41,33867.0,1549.0,6
3644,20130601,21,33.01,33199.0,1674.0,6
3645,20130601,22,32.41,32943.0,1833.0,6
3646,20130601,23,32.45,33084.0,1997.0,6
3647,20130601,0,31.08,32243.0,2174.0,6
3648,20130602,1,32.52,30436.0,2000.0,7
3649,20130602,2,29.48,29300.0,2186.0,7
3650,20130602,3,27.87,28541.0,2320.0,7
3651,20130602,4,26.09,27975.0,2399.0,7
3652,20130602,5,21.44,27531.0,2468.0,7
3653,20130602,6,21.33,27405.0,2558.0,7
3654,20130602,7,25.29,27690.0,2645.0,7
3655,20130602,8,26.82,28682.0,2693.0,7
3656,20130602,9,30.41,30255.0,2729.0,7
3657,20130602,10,32.47,31691.0,2770.0,7
3658,20130602,11,32.39,32819.0,2812.0,7
3659,20130602,12,32.95,33301.0,2868.0,7
3660,20130602,13,33.04,33219.0,2916.0,7
3661,20130602,14,32.94,33109.0,2970.0,7
3662,20130602,15,32.43,32943.0,3034.0,7
3663,20130602,16,31.89,32875.0,3104.0,7
3664,20130602,17,31.99,32959.0,3132.0,7
3665,20130602,18,32.48,33380.0,3120.0,7
3666,20130602,19,32.96,33862.0,3095.0,7
3667,20130602,20,33.29,33907.0,3052.0,7
3668,20130602,21,33.32,33718.0,2973.0,7
3669,20130602,22,33.22,33868.0,2837.0,7
3670,20130602,23,33.15,33752.0,2713.0,7
3671,20130602,0,32.59,32558.0,2648.0,7
3672,20130603,1,31.57,31299.0,2521.0,1
3673,20130603,2,28.55,30068.0,2461.0,1
3674,20130603,3,27.48,29483.0,2453.0,1
3675,20130603,4,26.14,29307.0,2475.0,1
3676,20130603,5,28.88,29380.0,2508.0,1
3677,20130603,6,32.54,30953.0,2532.0,1
3678,20130603,7,37.26,34267.0,2558.0,1
3679,20130603,8,39.99,38115.0,2548.0,1
3680,20130603,9,41.76,40068.0,2457.0,1
3681,20130603,10,41.92,40472.0,2316.0,1
3682,20130603,11,42.97,40564.0,2155.0,1
3683,20130603,12,43.75,40495.0,2015.0,1
3684,20130603,13,42.24,40237.0,1920.0,1
3685,20130603,14,40.9,39947.0,1860.0,1
3686,20130603,15,39.28,39493.0,1808.0,1
3687,20130603,16,38.71,38982.0,1776.0,1
3688,20130603,17,38.41,38380.0,1770.0,1
3689,20130603,18,38.11,38059.0,1759.0,1
3690,20130603,19,38.29,37757.0,1728.0,1
3691,20130603,20,38.68,37364.0,1680.0,1
3692,20130603,21,38.38,36791.0,1613.0,1
3693,20130603,22,38.31,36520.0,1541.0,1
3694,20130603,23,37.89,36149.0,1506.0,1
3695,20130603,0,34.87,34383.0,1508.0,1
3696,20130604,1,32.81,32235.0,1404.0,2
3697,20130604,2,32.0,30913.0,1434.0,2
3698,20130604,3,30.35,30363.0,1473.0,2
3699,20130604,4,29.74,30120.0,1481.0,2
3700,20130604,5,30.09,30275.0,1456.0,2
3701,20130604,6,32.77,31687.0,1417.0,2
3702,20130604,7,38.53,35067.0,1368.0,2
3703,20130604,8,41.49,39104.0,1323.0,2
3704,20130604,9,44.49,40899.0,1306.0,2
3705,20130604,10,44.1,41150.0,1251.0,2
3706,20130604,11,44.76,41179.0,1146.0,2
3707,20130604,12,44.04,41163.0,1060.0,2
3708,20130604,13,42.98,41006.0,1023.0,2
3709,20130604,14,42.66,40732.0,997.0,2
3710,20130604,15,41.03,40396.0,1009.0,2
3711,20130604,16,40.86,39961.0,1033.0,2
3712,20130604,17,39.77,39542.0,1017.0,2
3713,20130604,18,39.77,39242.0,962.0,2
3714,20130604,19,40.19,38941.0,869.0,2
3715,20130604,20,40.94,38516.0,762.0,2
3716,20130604,21,40.96,37821.0,653.0,2
3717,20130604,22,39.95,37406.0,538.0,2
3718,20130604,23,39.82,36941.0,426.0,2
3719,20130604,0,36.51,35139.0,335.0,2
3720,20130605,1,35.93,33296.0,163.0,3
3721,20130605,2,35.28,32018.0,126.0,3
3722,20130605,3,34.46,31520.0,107.0,3
3723,20130605,4,34.17,31196.0,101.0,3
3724,20130605,5,34.21,31264.0,106.0,3
3725,20130605,6,36.34,32520.0,109.0,3
3726,20130605,7,40.16,35450.0,107.0,3
3727,20130605,8,44.58,38981.0,120.0,3
3728,20130605,9,49.99,40820.0,159.0,3
3729,20130605,10,46.76,41217.0,214.0,3
3730,20130605,11,43.93,41395.0,265.0,3
3731,20130605,12,42.85,41225.0,326.0,3
3732,20130605,13,42.55,41001.0,404.0,3
3733,20130605,14,42.03,40608.0,471.0,3
3734,20130605,15,40.3,40310.0,512.0,3
3735,20130605,16,39.63,39832.0,527.0,3
3736,20130605,17,39.2,39542.0,508.0,3
3737,20130605,18,39.01,39379.0,471.0,3
3738,20130605,19,40.24,39007.0,447.0,3
3739,20130605,20,40.64,38574.0,447.0,3
3740,20130605,21,39.69,37896.0,440.0,3
3741,20130605,22,39.77,37233.0,424.0,3
3742,20130605,23,38.14,36759.0,375.0,3
3743,20130605,0,36.48,35023.0,305.0,3
3744,20130606,1,37.76,32926.0,423.0,4
3745,20130606,2,36.94,31770.0,382.0,4
3746,20130606,3,35.73,31136.0,326.0,4
3747,20130606,4,35.47,30845.0,256.0,4
3748,20130606,5,35.96,30856.0,208.0,4
3749,20130606,6,38.07,31876.0,166.0,4
3750,20130606,7,39.95,34645.0,139.0,4
3751,20130606,8,45.04,37119.0,116.0,4
3752,20130606,9,45.23,38357.0,91.0,4
3753,20130606,10,43.37,38644.0,71.0,4
3754,20130606,11,44.74,39141.0,69.0,4
3755,20130606,12,44.89,39323.0,81.0,4
3756,20130606,13,43.51,39117.0,104.0,4
3757,20130606,14,42.85,38811.0,124.0,4
3758,20130606,15,40.92,38308.0,141.0,4
3759,20130606,16,40.27,37722.0,161.0,4
3760,20130606,17,39.74,37331.0,182.0,4
3761,20130606,18,39.73,37224.0,201.0,4
3762,20130606,19,40.29,37043.0,209.0,4
3763,20130606,20,40.37,36781.0,203.0,4
3764,20130606,21,40.36,36317.0,191.0,4
3765,20130606,22,39.66,35845.0,189.0,4
3766,20130606,23,39.24,35679.0,189.0,4
3767,20130606,0,38.04,34276.0,178.0,4
3768,20130607,1,38.51,32845.0,146.0,5
3769,20130607,2,37.76,31624.0,121.0,5
3770,20130607,3,37.08,31023.0,107.0,5
3771,20130607,4,36.38,30625.0,110.0,5
3772,20130607,5,37.23,30711.0,121.0,5
3773,20130607,6,38.37,32087.0,133.0,5
3774,20130607,7,40.19,35380.0,152.0,5
3775,20130607,8,44.63,39228.0,168.0,5
3776,20130607,9,46.04,41159.0,177.0,5
3777,20130607,10,44.65,41516.0,171.0,5
3778,20130607,11,43.56,41567.0,162.0,5
3779,20130607,12,43.12,41337.0,160.0,5
3780,20130607,13,42.15,40683.0,175.0,5
3781,20130607,14,41.31,40020.0,204.0,5
3782,20130607,15,39.93,39191.0,252.0,5
3783,20130607,16,39.36,38338.0,318.0,5
3784,20130607,17,39.09,37878.0,380.0,5
3785,20130607,18,39.01,37457.0,444.0,5
3786,20130607,19,38.92,37276.0,504.0,5
3787,20130607,20,38.98,36551.0,525.0,5
3788,20130607,21,38.84,35569.0,512.0,5
3789,20130607,22,38.17,34894.0,483.0,5
3790,20130607,23,37.9,34585.0,465.0,5
3791,20130607,0,36.06,33568.0,482.0,5
3792,20130608,1,36.33,32188.0,577.0,6
3793,20130608,2,33.78,31014.0,603.0,6
3794,20130608,3,32.66,30231.0,641.0,6
3795,20130608,4,31.27,29704.0,691.0,6
3796,20130608,5,29.93,29270.0,746.0,6
3797,20130608,6,31.5,29373.0,815.0,6
3798,20130608,7,32.43,30143.0,899.0,6
3799,20130608,8,35.41,31575.0,953.0,6
3800,20130608,9,36.12,33417.0,957.0,6
3801,20130608,10,37.4,34984.0,917.0,6
3802,20130608,11,38.22,35863.0,887.0,6
3803,20130608,12,38.29,35986.0,878.0,6
3804,20130608,13,37.87,35427.0,878.0,6
3805,20130608,14,37.25,35016.0,901.0,6
3806,20130608,15,36.36,34588.0,927.0,6
3807,20130608,16,35.92,34222.0,937.0,6
3808,20130608,17,35.72,34268.0,955.0,6
3809,20130608,18,36.64,34692.0,982.0,6
3810,20130608,19,37.01,34894.0,987.0,6
3811,20130608,20,36.85,34595.0,956.0,6
3812,20130608,21,37.21,33967.0,911.0,6
3813,20130608,22,37.21,33547.0,882.0,6
3814,20130608,23,37.43,33575.0,856.0,6
3815,20130608,0,35.01,32923.0,832.0,6
3816,20130609,1,34.28,31401.0,753.0,7
3817,20130609,2,32.27,30284.0,734.0,7
3818,20130609,3,31.16,29624.0,713.0,7
3819,20130609,4,29.96,29067.0,690.0,7
3820,20130609,5,28.57,28543.0,662.0,7
3821,20130609,6,30.08,28557.0,643.0,7
3822,20130609,7,31.4,28995.0,636.0,7
3823,20130609,8,32.44,29857.0,607.0,7
3824,20130609,9,33.23,31277.0,557.0,7
3825,20130609,10,35.46,32674.0,500.0,7
3826,20130609,11,37.68,33682.0,453.0,7
3827,20130609,12,38.2,34108.0,434.0,7
3828,20130609,13,38.2,34154.0,441.0,7
3829,20130609,14,37.75,34037.0,435.0,7
3830,20130609,15,37.19,33882.0,408.0,7
3831,20130609,16,36.14,33774.0,402.0,7
3832,20130609,17,35.5,33890.0,386.0,7
3833,20130609,18,37.32,34357.0,352.0,7
3834,20130609,19,38.06,34687.0,348.0,7
3835,20130609,20,38.35,34695.0,361.0,7
3836,20130609,21,38.4,34537.0,375.0,7
3837,20130609,22,38.58,34496.0,369.0,7
3838,20130609,23,38.7,34468.0,343.0,7
3839,20130609,0,37.91,33340.0,320.0,7
3840,20130610,1,36.31,31910.0,266.0,1
3841,20130610,2,33.44,30882.0,289.0,1
3842,20130610,3,32.15,30272.0,325.0,1
3843,20130610,4,32.01,30013.0,374.0,1
3844,20130610,5,32.07,30162.0,374.0,1
3845,20130610,6,36.77,31637.0,349.0,1
3846,20130610,7,39.2,34844.0,333.0,1
3847,20130610,8,41.93,38449.0,313.0,1
3848,20130610,9,45.31,40268.0,280.0,1
3849,20130610,10,45.27,40870.0,255.0,1
3850,20130610,11,45.62,41029.0,231.0,1
3851,20130610,12,45.08,41085.0,211.0,1
3852,20130610,13,43.87,40847.0,215.0,1
3853,20130610,14,43.67,40530.0,231.0,1
3854,20130610,15,41.97,40184.0,263.0,1
3855,20130610,16,41.08,39676.0,305.0,1
3856,20130610,17,40.97,39172.0,327.0,1
3857,20130610,18,40.83,38839.0,302.0,1
3858,20130610,19,40.81,38488.0,268.0,1
3859,20130610,20,40.74,38029.0,230.0,1
3860,20130610,21,40.46,37457.0,190.0,1
3861,20130610,22,40.35,36979.0,157.0,1
3862,20130610,23,40.31,36532.0,127.0,1
3863,20130610,0,38.95,35011.0,111.0,1
3864,20130611,1,38.59,33144.0,119.0,2
3865,20130611,2,37.23,31926.0,118.0,2
3866,20130611,3,35.45,31281.0,117.0,2
3867,20130611,4,34.7,31005.0,121.0,2
3868,20130611,5,35.01,31152.0,126.0,2
3869,20130611,6,38.42,32478.0,129.0,2
3870,20130611,7,39.87,35757.0,132.0,2
3871,20130611,8,42.34,39577.0,126.0,2
3872,20130611,9,44.37,41303.0,115.0,2
3873,20130611,10,45.49,41598.0,110.0,2
3874,20130611,11,46.81,41667.0,115.0,2
3875,20130611,12,45.49,41612.0,136.0,2
3876,20130611,13,45.18,41375.0,166.0,2
3877,20130611,14,44.71,41083.0,200.0,2
3878,20130611,15,42.63,40763.0,231.0,2
3879,20130611,16,41.56,40271.0,271.0,2
3880,20130611,17,41.36,39746.0,278.0,2
3881,20130611,18,41.26,39467.0,266.0,2
3882,20130611,19,40.95,39057.0,256.0,2
3883,20130611,20,41.34,38502.0,224.0,2
3884,20130611,21,40.77,37694.0,189.0,2
3885,20130611,22,40.67,37159.0,171.0,2
3886,20130611,23,40.17,36607.0,155.0,2
3887,20130611,0,38.98,34954.0,144.0,2
3888,20130612,1,38.22,32846.0,203.0,3
3889,20130612,2,36.96,31601.0,178.0,3
3890,20130612,3,35.66,31061.0,163.0,3
3891,20130612,4,35.04,30824.0,170.0,3
3892,20130612,5,35.82,31025.0,185.0,3
3893,20130612,6,37.46,32653.0,205.0,3
3894,20130612,7,39.14,36161.0,226.0,3
3895,20130612,8,40.82,39819.0,255.0,3
3896,20130612,9,41.78,41279.0,306.0,3
3897,20130612,10,41.71,41734.0,366.0,3
3898,20130612,11,41.77,41797.0,425.0,3
3899,20130612,12,41.18,41760.0,495.0,3
3900,20130612,13,40.93,41495.0,598.0,3
3901,20130612,14,40.74,41226.0,685.0,3
3902,20130612,15,40.86,40869.0,728.0,3
3903,20130612,16,40.4,40401.0,767.0,3
3904,20130612,17,40.31,39759.0,782.0,3
3905,20130612,18,39.97,39531.0,800.0,3
3906,20130612,19,40.04,39097.0,826.0,3
3907,20130612,20,40.0,38657.0,879.0,3
3908,20130612,21,39.8,37859.0,990.0,3
3909,20130612,22,39.06,37238.0,1107.0,3
3910,20130612,23,38.53,36422.0,1227.0,3
3911,20130612,0,36.77,34737.0,1305.0,3
3912,20130613,1,35.63,32978.0,1165.0,4
3913,20130613,2,32.59,31549.0,1074.0,4
3914,20130613,3,31.24,30903.0,1008.0,4
3915,20130613,4,30.49,30676.0,999.0,4
3916,20130613,5,31.18,30847.0,1095.0,4
3917,20130613,6,33.74,32414.0,1273.0,4
3918,20130613,7,36.75,35806.0,1467.0,4
3919,20130613,8,38.69,39542.0,1658.0,4
3920,20130613,9,39.74,40908.0,1854.0,4
3921,20130613,10,39.42,41448.0,2052.0,4
3922,20130613,11,39.54,41458.0,2176.0,4
3923,20130613,12,39.34,41494.0,2257.0,4
3924,20130613,13,39.06,41271.0,2338.0,4
3925,20130613,14,38.52,41072.0,2437.0,4
3926,20130613,15,37.5,40672.0,2551.0,4
3927,20130613,16,37.2,40335.0,2589.0,4
3928,20130613,17,37.23,39891.0,2567.0,4
3929,20130613,18,37.12,39658.0,2518.0,4
3930,20130613,19,37.24,39090.0,2456.0,4
3931,20130613,20,37.12,38627.0,2396.0,4
3932,20130613,21,36.36,37837.0,2320.0,4
3933,20130613,22,35.75,37119.0,2279.0,4
3934,20130613,23,34.61,36520.0,2281.0,4
3935,20130613,0,32.76,34987.0,2321.0,4
3936,20130614,1,31.24,33169.0,1567.0,5
3937,20130614,2,28.68,31830.0,1613.0,5
3938,20130614,3,26.01,31094.0,1725.0,5
3939,20130614,4,24.9,30984.0,1858.0,5
3940,20130614,5,22.81,30914.0,1980.0,5
3941,20130614,6,29.44,32417.0,2121.0,5
3942,20130614,7,33.38,35990.0,2310.0,5
3943,20130614,8,36.28,39974.0,2545.0,5
3944,20130614,9,37.02,41713.0,2763.0,5
3945,20130614,10,36.97,42082.0,2948.0,5
3946,20130614,11,36.93,41936.0,3101.0,5
3947,20130614,12,36.55,41428.0,3205.0,5
3948,20130614,13,36.09,40903.0,3237.0,5
3949,20130614,14,35.62,40372.0,3185.0,5
3950,20130614,15,35.57,39748.0,3066.0,5
3951,20130614,16,35.0,39032.0,2932.0,5
3952,20130614,17,35.05,38611.0,2747.0,5
3953,20130614,18,35.6,38347.0,2471.0,5
3954,20130614,19,36.19,38160.0,2160.0,5
3955,20130614,20,36.63,37419.0,1810.0,5
3956,20130614,21,36.67,36499.0,1441.0,5
3957,20130614,22,36.47,35809.0,1117.0,5
3958,20130614,23,36.92,35419.0,906.0,5
3959,20130614,0,34.27,34407.0,802.0,5
3960,20130615,1,31.97,32496.0,717.0,6
3961,20130615,2,31.37,31243.0,607.0,6
3962,20130615,3,29.96,30358.0,487.0,6
3963,20130615,4,28.92,29841.0,419.0,6
3964,20130615,5,28.06,29299.0,389.0,6
3965,20130615,6,29.05,29381.0,395.0,6
3966,20130615,7,29.89,30148.0,430.0,6
3967,20130615,8,31.95,31522.0,514.0,6
3968,20130615,9,32.34,33273.0,639.0,6
3969,20130615,10,34.95,34854.0,803.0,6
3970,20130615,11,35.41,35789.0,952.0,6
3971,20130615,12,35.22,35917.0,1098.0,6
3972,20130615,13,35.2,35662.0,1280.0,6
3973,20130615,14,34.21,35323.0,1450.0,6
3974,20130615,15,33.1,34962.0,1543.0,6
3975,20130615,16,32.48,34621.0,1616.0,6
3976,20130615,17,32.46,34661.0,1688.0,6
3977,20130615,18,32.47,35060.0,1737.0,6
3978,20130615,19,32.99,35166.0,1837.0,6
3979,20130615,20,32.48,34781.0,1878.0,6
3980,20130615,21,32.17,34057.0,1778.0,6
3981,20130615,22,31.76,33600.0,1652.0,6
3982,20130615,23,32.07,33497.0,1554.0,6
3983,20130615,0,31.21,32772.0,1457.0,6
3984,20130616,1,29.9,31585.0,1789.0,7
3985,20130616,2,24.69,30474.0,1685.0,7
3986,20130616,3,23.46,29808.0,1697.0,7
3987,20130616,4,19.05,29239.0,1716.0,7
3988,20130616,5,14.33,28787.0,1722.0,7
3989,20130616,6,13.37,28693.0,1720.0,7
3990,20130616,7,14.69,29084.0,1743.0,7
3991,20130616,8,24.55,29984.0,1812.0,7
3992,20130616,9,29.54,31516.0,1959.0,7
3993,20130616,10,31.1,33014.0,2114.0,7
3994,20130616,11,32.06,34214.0,2217.0,7
3995,20130616,12,32.39,34723.0,2294.0,7
3996,20130616,13,32.38,34816.0,2405.0,7
3997,20130616,14,31.92,34672.0,2498.0,7
3998,20130616,15,31.61,34510.0,2550.0,7
3999,20130616,16,31.53,34522.0,2616.0,7
4000,20130616,17,31.52,34564.0,2627.0,7
4001,20130616,18,31.97,35057.0,2560.0,7
4002,20130616,19,32.43,35208.0,2432.0,7
4003,20130616,20,32.57,35203.0,2228.0,7
4004,20130616,21,32.75,34883.0,2002.0,7
4005,20130616,22,34.5,34723.0,1808.0,7
4006,20130616,23,35.43,34556.0,1670.0,7
4007,20130616,0,32.49,33497.0,1593.0,7
4008,20130617,1,32.43,32055.0,1416.0,1
4009,20130617,2,30.24,30920.0,1276.0,1
4010,20130617,3,29.4,30342.0,1122.0,1
4011,20130617,4,28.9,30120.0,991.0,1
4012,20130617,5,29.74,30245.0,885.0,1
4013,20130617,6,32.44,31785.0,788.0,1
4014,20130617,7,36.98,35129.0,702.0,1
4015,20130617,8,38.92,38979.0,627.0,1
4016,20130617,9,39.74,40805.0,544.0,1
4017,20130617,10,39.19,41427.0,486.0,1
4018,20130617,11,38.96,41707.0,447.0,1
4019,20130617,12,38.99,41736.0,398.0,1
4020,20130617,13,38.35,41409.0,359.0,1
4021,20130617,14,38.0,41141.0,338.0,1
4022,20130617,15,37.62,40812.0,327.0,1
4023,20130617,16,37.37,40180.0,328.0,1
4024,20130617,17,37.1,39576.0,318.0,1
4025,20130617,18,37.29,39247.0,302.0,1
4026,20130617,19,37.95,38769.0,288.0,1
4027,20130617,20,37.96,38295.0,283.0,1
4028,20130617,21,37.04,37538.0,272.0,1
4029,20130617,22,36.81,36924.0,258.0,1
4030,20130617,23,36.06,36360.0,254.0,1
4031,20130617,0,32.81,34504.0,267.0,1
4032,20130618,1,32.4,32559.0,222.0,2
4033,20130618,2,31.59,31226.0,246.0,2
4034,20130618,3,30.7,30607.0,258.0,2
4035,20130618,4,30.78,30292.0,266.0,2
4036,20130618,5,30.77,30334.0,273.0,2
4037,20130618,6,32.25,31695.0,274.0,2
4038,20130618,7,35.32,35136.0,255.0,2
4039,20130618,8,37.77,38922.0,232.0,2
4040,20130618,9,39.24,40803.0,218.0,2
4041,20130618,10,39.22,41061.0,211.0,2
4042,20130618,11,38.8,41264.0,201.0,2
4043,20130618,12,38.63,41215.0,188.0,2
4044,20130618,13,38.49,40952.0,182.0,2
4045,20130618,14,38.38,40641.0,182.0,2
4046,20130618,15,37.83,40267.0,186.0,2
4047,20130618,16,36.95,39656.0,197.0,2
4048,20130618,17,36.91,39172.0,198.0,2
4049,20130618,18,36.94,38792.0,202.0,2
4050,20130618,19,36.99,38265.0,228.0,2
4051,20130618,20,37.92,37678.0,249.0,2
4052,20130618,21,37.51,36958.0,257.0,2
4053,20130618,22,36.82,36217.0,260.0,2
4054,20130618,23,36.63,35624.0,264.0,2
4055,20130618,0,33.83,34128.0,271.0,2
4056,20130619,1,30.94,32078.0,417.0,3
4057,20130619,2,29.64,30768.0,473.0,3
4058,20130619,3,27.98,30103.0,517.0,3
4059,20130619,4,27.13,29691.0,542.0,3
4060,20130619,5,27.4,29759.0,578.0,3
4061,20130619,6,30.28,31078.0,616.0,3
4062,20130619,7,34.13,34334.0,634.0,3
4063,20130619,8,36.8,38086.0,635.0,3
4064,20130619,9,37.9,39954.0,635.0,3
4065,20130619,10,37.9,40466.0,623.0,3
4066,20130619,11,37.71,40611.0,625.0,3
4067,20130619,12,37.44,40533.0,672.0,3
4068,20130619,13,35.94,40224.0,746.0,3
4069,20130619,14,35.67,39842.0,778.0,3
4070,20130619,15,35.47,39507.0,764.0,3
4071,20130619,16,35.51,38968.0,719.0,3
4072,20130619,17,35.43,38453.0,666.0,3
4073,20130619,18,35.99,38174.0,603.0,3
4074,20130619,19,36.69,37801.0,538.0,3
4075,20130619,20,36.36,37383.0,511.0,3
4076,20130619,21,35.49,36519.0,495.0,3
4077,20130619,22,35.14,35748.0,483.0,3
4078,20130619,23,34.86,35122.0,442.0,3
4079,20130619,0,31.3,33513.0,386.0,3
4080,20130620,1,29.58,31979.0,256.0,4
4081,20130620,2,26.38,30622.0,235.0,4
4082,20130620,3,24.46,29860.0,244.0,4
4083,20130620,4,23.96,29527.0,291.0,4
4084,20130620,5,24.62,29420.0,372.0,4
4085,20130620,6,29.08,30623.0,424.0,4
4086,20130620,7,33.03,33626.0,447.0,4
4087,20130620,8,38.77,37343.0,423.0,4
4088,20130620,9,39.7,39417.0,368.0,4
4089,20130620,10,39.98,40112.0,338.0,4
4090,20130620,11,39.75,40361.0,330.0,4
4091,20130620,12,39.54,40296.0,335.0,4
4092,20130620,13,38.47,39832.0,361.0,4
4093,20130620,14,37.85,39347.0,393.0,4
4094,20130620,15,36.53,38785.0,447.0,4
4095,20130620,16,36.28,37997.0,532.0,4
4096,20130620,17,35.82,37379.0,602.0,4
4097,20130620,18,36.65,37120.0,641.0,4
4098,20130620,19,38.01,36730.0,657.0,4
4099,20130620,20,37.66,36016.0,657.0,4
4100,20130620,21,35.08,35189.0,663.0,4
4101,20130620,22,34.0,34465.0,703.0,4
4102,20130620,23,34.18,33794.0,707.0,4
4103,20130620,0,30.72,32489.0,669.0,4
4104,20130621,1,29.48,30468.0,582.0,5
4105,20130621,2,26.54,29148.0,627.0,5
4106,20130621,3,22.29,28328.0,651.0,5
4107,20130621,4,17.33,27840.0,654.0,5
4108,20130621,5,15.84,27608.0,675.0,5
4109,20130621,6,24.17,27975.0,714.0,5
4110,20130621,7,30.24,29868.0,721.0,5
4111,20130621,8,34.27,32577.0,628.0,5
4112,20130621,9,35.8,34173.0,540.0,5
4113,20130621,10,34.36,34882.0,555.0,5
4114,20130621,11,33.84,35403.0,595.0,5
4115,20130621,12,33.03,35426.0,660.0,5
4116,20130621,13,32.28,35015.0,824.0,5
4117,20130621,14,31.21,34609.0,1024.0,5
4118,20130621,15,29.74,33949.0,1250.0,5
4119,20130621,16,28.0,33456.0,1582.0,5
4120,20130621,17,27.28,33198.0,1906.0,5
4121,20130621,18,30.56,33012.0,2165.0,5
4122,20130621,19,31.77,32781.0,2373.0,5
4123,20130621,20,31.14,32233.0,2497.0,5
4124,20130621,21,30.81,31650.0,2522.0,5
4125,20130621,22,30.46,31366.0,2510.0,5
4126,20130621,23,30.38,31261.0,2587.0,5
4127,20130621,0,28.65,30615.0,2717.0,5
4128,20130622,1,19.84,29833.0,2886.0,6
4129,20130622,2,10.99,28763.0,2936.0,6
4130,20130622,3,8.17,27900.0,2911.0,6
4131,20130622,4,7.73,27188.0,2837.0,6
4132,20130622,5,5.78,26607.0,2723.0,6
4133,20130622,6,3.72,26488.0,2545.0,6
4134,20130622,7,6.84,27158.0,2306.0,6
4135,20130622,8,14.08,28308.0,2090.0,6
4136,20130622,9,20.12,29880.0,1915.0,6
4137,20130622,10,22.02,31344.0,1783.0,6
4138,20130622,11,22.61,32398.0,1693.0,6
4139,20130622,12,21.57,32767.0,1602.0,6
4140,20130622,13,21.16,32668.0,1533.0,6
4141,20130622,14,19.2,32383.0,1507.0,6
4142,20130622,15,15.92,32097.0,1532.0,6
4143,20130622,16,14.95,31983.0,1590.0,6
4144,20130622,17,19.2,31910.0,1624.0,6
4145,20130622,18,21.62,32252.0,1580.0,6
4146,20130622,19,24.83,32361.0,1450.0,6
4147,20130622,20,26.44,32008.0,1263.0,6
4148,20130622,21,24.25,31502.0,1182.0,6
4149,20130622,22,22.62,31085.0,1212.0,6
4150,20130622,23,23.6,31134.0,1293.0,6
4151,20130622,0,22.16,30675.0,1387.0,6
4152,20130623,1,10.63,29445.0,1798.0,7
4153,20130623,2,8.51,28326.0,1783.0,7
4154,20130623,3,7.6,27521.0,1690.0,7
4155,20130623,4,4.03,27028.0,1548.0,7
4156,20130623,5,2.81,26433.0,1480.0,7
4157,20130623,6,1.7,26428.0,1458.0,7
4158,20130623,7,1.38,26812.0,1477.0,7
4159,20130623,8,5.88,27765.0,1509.0,7
4160,20130623,9,8.98,29301.0,1556.0,7
4161,20130623,10,21.88,30873.0,1620.0,7
4162,20130623,11,25.66,32168.0,1661.0,7
4163,20130623,12,25.95,32709.0,1674.0,7
